Solution
18193
16734
20646
19917
16907
14691
18566
18774
20760
22953
22814
19982
20402
21349
20065
20686
17915
23463
16843
15652
24522
21915
18659
21933
21008
15328
25786
28091
20278
20477
18976
23131
26057
23003
22940
29785
23411
26496
22960
20801
18020
26343
23547
30599
28103
24760
26756
28648
22530
31375
33534
30585
30627
25855
28234
27341
32105
36061
31079
29511
26785
34741
34681
37323
37992
39458
38456
35073
37100
40912
42517
42729
46459
42116
45649
45440
45623
44693
49000
48952
48385
45101
45950
46863
49308
52093
54982
53921
53095
58456
59492
61028
61970
61717
61921
61041
62552
66513
66477
65495
70372
70218
70800
73394
74567
74442
75468
76708
76934
78740
79153
79627
80453
80378
79894
79770
79317
80055
80559
82158
81919
82181
82285
83244
83395
84240
85622
86439
86727
87122
87500
87746
87699
88053
88094
88010
88503
88875
89081
88756
88896
89342
89181
89181
89493
90210
90778
90467
90606
90774
91195
91440
91457
91457
91821
92230
93089
93089
93184
93451
94238
94372
94880
94892
95449
95449
95422
96401
96573
96573
96573
96573
96857
96903
96849
96849
96849
96849
97072
97161
97188
97274
97274
97274
97274
97419
98047
98273
98273
98566
98689
98689
98678
99069
99069
99266
99454
99481
99725
99725
99725
99770
99867
99985
99985
99985
99985
99985
100161
100161
100161
100161
100179
100179
100179
100347
100347
100363
100469
100469
100700
100731
100731
100731
100720
101009
101044
101416
101416
101416
101416
101416
101416
101416
101522
101596
101596
101596
101596
101695
101743
101743
101743
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101811
101869
101986
102668
102668
102922
102942
102942
102942
102932
102932
102932
102932
102932
103493
103535
103535
103535
103535
103535
103535
103535
103535
103535
103535
103535
103834
103834
103834
103834
103834
103834
103834
104031
104031
104031
104031
104031
104031
104031
104031
104031
104031
104031
104031
104031
104031
104031
104216
104329
104329
104329
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104618
104665
104665
104943
104943
104943
104957
104957
104959
104959
105061
105097
105097
105097
105097
105097
105215
105215
105215
105215
105215
105215
105215
105333
105333
105333
105642
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105781
105790
105790
105790
105790
106048
106048
106048
106048
106048
106048
106048
106048
106048
106048
106061
106061
106061
106061
106061
106061
106061
106061
106118
106118
106118
106118
106118
106118
106118
106118
106182
106182
106182
106182
106182
106182
106182
106182
106182
106182
106182
106182
106182
106182
106182
106249
106249
106249
106249
106249
106249
106249
106249
106249
106249
106249
106249
106249
106249
106249
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106293
106372
106372
106372
106372
106372
106471
106597
106597
106597
106659
106659
106659
106659
106659
106659
106659
106659
106659
106659
106659
106659
106781
106818
106818
106818
106818
106818
106818
106818
106818
106818
106818
106818
106818
106818
106818
106818
106824
107163
107163
107163
107163
107163
107163
107214
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107222
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107249
107273
107273
107273
107273
107273
107273
107273
107273
107273
107273
107273
107273
107273
107273
107313
107313
107313
107313
107313
107313
107313
107324
107324
107324
107324
107324
107324
107324
107324
107324
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107366
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107369
107464
107464
107464
107464
107464
107464
107464
107464
107464
107464
107464
107464
107464
107531
107531
107531
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
107556
